time,lat,lon,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-08-27T09:33:57.509Z,44.2685,-115.1461,10,2.5,ml,11,67,0.882,0.62,us,us7000i2w5,2022-11-06T04:39:33.040Z,"17 km WNW of Stanley, Idaho",earthquake,2.67,2.012,0.042,74,reviewed,us,us
2022-08-27T04:23:43.342Z,36.9832,-104.8284,5,2.6,ml,17,45,0.143,0.48,us,us7000i2v8,2022-11-06T04:39:39.040Z,"16 km S of Weston, Colorado",earthquake,2.26,1.98,0.061,35,reviewed,us,us
2022-08-27T02:31:11.651Z,30.8442,-115.9623,8.945,3.3,ml,31,165,0.277,0.37,us,us7000i2uu,2022-11-06T04:39:40.040Z,"Baja California, Mexico",earthquake,3.03,2.192,0.05,52,reviewed,us,us
2022-08-26T22:32:34.778Z,32.01110471,-103.8214602,7.391259766,2.5,ml,15,66,0.077797313,0.3,tx,tx2022qssv,2022-11-01T15:14:24.040Z,"33 km SE of Malaga, New Mexico",earthquake,2.896996148,3.479021405,0.2,24,reviewed,tx,tx
2022-08-26T21:25:49.280Z,44.782,-110.8053333,8.79,3.03,ml,21,101,0.03278,0.19,uu,uu60511732,2022-11-01T15:14:23.040Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.49,0.86,0.288,7,reviewed,uu,uu
2022-08-26T20:29:17.290Z,31.0756667,-114.1633333,5.94,3.19,ml,11,217,0.5914,1.71,ci,ci40332296,2022-08-26T21:37:21.151Z,"148km SSE of Estacion Coahuila, B.C., MX",earthquake,9.8,31.61,0.151,10,reviewed,ci,ci
2022-08-26T14:30:42.045Z,32.394104,-101.598347,11.37145996,3.1,ml,24,86,0.025791723,0.2,tx,tx2022qscz,2022-11-01T15:14:21.040Z,"18 km SE of Ackerly, Texas",earthquake,1.33180655,1.208500314,0,7,reviewed,tx,tx
2022-08-26T09:40:49.629Z,31.7346472,-104.509911,5.308911133,2.7,ml,25,81,0.018786302,0.2,tx,tx2022qrtk,2022-11-01T15:14:18.040Z,western Texas,earthquake,0.894067699,0.536301744,0.1,18,reviewed,tx,tx
2022-08-26T05:51:13.810Z,44.7755,-110.8038333,11.58,3.09,ml,31,62,0.08655,0.21,uu,uu60511437,2022-11-01T15:14:16.040Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.4,0.55,0.402,10,reviewed,uu,uu
2022-08-26T03:35:16.930Z,44.7826667,-110.8016667,9.61,3.08,ml,29,80,0.03523,0.2,uu,uu60511392,2022-11-01T15:14:13.040Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.42,0.71,0.202,7,reviewed,uu,uu
2022-08-26T02:42:27.979Z,44.4028,-115.1984,10,3.5,mwr,28,59,0.892,0.68,us,us7000i2hn,2022-11-01T15:14:12.040Z,"30 km NW of Stanley, Idaho",earthquake,3.16,2.012,0.069,20,reviewed,us,us
2022-08-26T02:10:53.650Z,42.2321,-107.2294,5,3.3,ml,24,92,0.669,0.54,us,us7000i2hj,2022-11-01T15:14:12.040Z,"27 km E of Bairoil, Wyoming",earthquake,2.82,1.953,0.033,118,reviewed,us,us
2022-08-25T11:58:26.139Z,41.1385,-116.7302,7.3,2.7,ml,15,74.31,0.287,0.163,nn,nn00845822,2022-11-01T15:14:09.040Z,"50 km NE of Valmy, Nevada",earthquake,,2.8,0.18,11,reviewed,nn,nn
2022-08-25T08:47:22.246Z,38.1562,-118.0016,5.8,2.5,ml,24,68.7,0.037,0.1292,nn,nn00845804,2022-11-01T15:14:08.040Z,"27 km SSE of Mina, Nevada",earthquake,,0.9,0.27,10,reviewed,nn,nn
2022-08-25T07:32:51.460Z,33.3161667,-116.3506667,11.56,3.27,ml,121,14,0.01736,0.2,ci,ci40331312,2022-11-01T15:14:07.040Z,"7km NNE of Borrego Springs, CA",earthquake,0.12,0.36,0.155,156,reviewed,ci,ci
2022-08-24T18:02:49.185Z,41.1547,-116.7227,8.1,3.1,ml,14,75.05,0.289,0.1601,nn,nn00845765,2022-11-01T15:14:04.040Z,"52 km NE of Valmy, Nevada",earthquake,,2.7,0.27,11,reviewed,nn,nn
2022-08-23T12:38:58.111Z,31.65632606,-104.5653574,7.699755859,2.8,ml,34,80,0.056422811,0.3,tx,tx2022qmmt,2022-11-01T15:13:02.040Z,"60 km SSW of Whites City, New Mexico",earthquake,1.134823022,0.982085304,0.1,32,reviewed,tx,tx
2022-08-23T07:54:53.830Z,39.5418,-98.494,5,2.6,mb_lg,22,46,1.13,0.49,us,us6000icz1,2022-11-01T15:12:58.040Z,"6 km WNW of Cawker City, Kansas",earthquake,3.12,1.994,0.053,95,reviewed,us,us
2022-08-23T06:01:06.445Z,31.63598701,-104.4564395,7.699755859,2.5,ml,31,67,0.049960053,0.4,tx,tx2022qlzp,2022-11-01T15:12:57.040Z,"60 km S of Whites City, New Mexico",earthquake,1.415483924,1.572311774,0.1,29,reviewed,tx,tx
2022-08-22T22:12:09.160Z,33.777,-116.9925,17.39,2.56,ml,87,26,0.0371,0.16,ci,ci40329976,2022-11-01T15:12:54.040Z,"3km WSW of San Jacinto, CA",earthquake,0.13,0.3,0.187,24,reviewed,ci,ci
2022-08-22T20:46:13.024Z,32.76397705,-100.6658489,7.849975586,2.6,ml,11,78,0.079171466,0.2,tx,tx2022qlhi,2022-11-01T15:12:53.040Z,"16 km NNE of Hermleigh, Texas",earthquake,1.201291701,2.178615163,0.1,8,reviewed,tx,tx
2022-08-22T20:19:51.000Z,36.7813333,-121.5248333,9.82,2.86,md,78,41,0.04091,0.17,nc,nc73770775,2022-11-01T15:12:52.040Z,"7km S of San Juan Bautista, CA",earthquake,0.17,0.3,0.139,142,reviewed,nc,nc
2022-08-22T16:23:41.150Z,32.8516667,-116.0123333,11.43,2.77,ml,79,30,0.05048,0.24,ci,ci40329824,2022-11-01T15:12:51.040Z,"13km N of Ocotillo, CA",earthquake,0.19,0.39,0.17,24,reviewed,ci,ci
2022-08-22T15:37:38.315Z,31.61081741,-103.9870993,7.288427734,2.8,ml,18,81,0.130736491,0.3,tx,tx2022qkxa,2022-11-01T15:12:51.040Z,"37 km NNW of Toyah, Texas",earthquake,1.337947612,2.281015285,0.2,13,reviewed,tx,tx
2022-08-22T06:23:41.281Z,36.9911,-104.8631,7.385,2.8,ml,13,56,0.146,0.39,us,us6000icnl,2022-11-01T15:12:47.040Z,"15 km S of Weston, Colorado",earthquake,1.09,3.549,0.115,10,reviewed,us,us
2022-08-22T02:40:05.470Z,36.461,-121.0418333,7.6,2.5,md,62,71,0.01421,0.09,nc,nc73770575,2022-11-01T15:12:46.040Z,"12km SE of Pinnacles, CA",earthquake,0.12,0.25,0.167,94,reviewed,nc,nc
2022-08-21T18:59:39.204Z,31.53103512,-104.1694828,7.596923828,2.5,ml,41,56,0.098629373,0.2,tx,tx2022qjih,2022-11-01T15:12:45.040Z,"43 km WNW of Toyah, Texas",earthquake,0.817490783,1.242997579,0.1,19,reviewed,tx,tx
2022-08-21T18:37:46.790Z,38.5748333,-119.4496667,5.82,2.65,md,19,59,0.05612,0.08,nc,nc73770465,2022-11-01T15:12:45.040Z,"7km NNE of Walker, CA",earthquake,0.28,0.37,0.257,55,reviewed,nc,nc
2022-08-21T16:04:14.315Z,31.70822692,-104.1655251,8.033959961,2.6,ml,21,66,0.050679751,0.2,tx,tx2022qjcn,2022-11-01T15:12:44.040Z,"53 km W of Mentone, Texas",earthquake,0.805672745,0.970135844,0.2,32,reviewed,tx,tx
2022-08-21T15:32:37.042Z,44.2741,-114.8821,10,2.5,ml,17,64,0.788,1.17,us,us6000icjn,2022-11-01T15:12:43.040Z,"7 km NE of Stanley, Idaho",earthquake,2.28,2.004,0.042,76,reviewed,us,us
2022-08-21T14:12:44.960Z,36.1686667,-91.1988333,15.97,3.14,md,46,60,0.1049,0.19,nm,nm60405492,2022-11-01T15:12:42.040Z,"4 km SSW of Imboden, Arkansas",earthquake,0.32,0.45,0.207,43,reviewed,nm,nm
2022-08-21T13:45:21.615Z,32.83905029,-100.9338081,3.301391602,3.2,ml,15,50,0.031843672,0.2,tx,tx2022qixy,2022-11-01T15:12:42.040Z,"13 km N of Snyder, Texas",earthquake,1.063589224,1.647642037,0.1,8,reviewed,tx,tx
2022-08-21T11:02:38.290Z,33.3441667,-116.3615,11.44,2.61,ml,108,14,0.01802,0.2,ci,ci40329176,2022-11-01T15:12:41.040Z,"10km N of Borrego Springs, CA",earthquake,0.12,0.25,0.156,135,reviewed,ci,ci
2022-08-20T15:03:52.170Z,38.8398333,-122.8216667,2.47,2.59,md,69,38,0.01086,0.04,nc,nc73770065,2022-11-01T15:12:33.040Z,"9km WNW of Cobb, CA",earthquake,0.11,0.17,0.171,47,reviewed,nc,nc
2022-08-20T09:44:57.438Z,32.83630371,-100.947742,5.624593099,2.8,ml,20,67,0.041792575,0.2,tx,tx2022qgun,2022-11-01T15:12:32.040Z,"13 km NNW of Snyder, Texas",earthquake,0.755239542,2.074859416,0.1,15,reviewed,tx,tx
2022-08-19T21:11:43.099Z,44.336,-115.1875,10,2.5,ml,12,82,0.949,0.54,us,us6000ic8r,2022-10-28T02:27:13.040Z,"23 km WNW of Stanley, Idaho",earthquake,2.98,1.994,0.052,48,reviewed,us,us
2022-08-19T13:39:21.534Z,29.25201416,-97.4955193,6.969604492,2.9,ml,22,56,0.07085181,0.3,tx,tx2022qfgt,2022-10-28T02:27:09.040Z,"13 km E of Smiley, Texas",earthquake,2.554007614,2.146649532,0.1,10,reviewed,tx,tx
2022-08-19T07:07:46.815Z,31.65894214,-104.3167179,7.596923828,2.5,ml,19,68,0.116086197,0.2,tx,tx2022qetv,2022-10-28T02:27:05.040Z,"57 km S of Whites City, New Mexico",earthquake,0.973833434,1.75276546,0,7,reviewed,tx,tx
2022-08-19T07:04:56.674Z,44.2651,-115.1646,10,2.9,ml,13,67,0.888,0.87,us,us6000ic23,2022-10-28T02:27:05.040Z,"18 km WNW of Stanley, Idaho",earthquake,1.72,1.99,0.04,82,reviewed,us,us
2022-08-18T22:08:26.913Z,38.16,-116.0314,0.1,2.5,ml,15,82.96,0.562,0.1556,nn,nn00845414,2022-10-28T02:27:01.040Z,"62 km NNW of Rachel, Nevada",earthquake,,3,0.95,8,reviewed,nn,nn
2022-08-18T00:28:47.660Z,33.362,-115.7933333,2.77,2.92,ml,85,31,0.05338,0.21,ci,ci40327432,2022-10-28T02:26:51.040Z,"6km WNW of Bombay Beach, CA",earthquake,0.12,0.35,0.124,16,reviewed,ci,ci
2022-08-17T20:48:27.090Z,31.5611667,-115.7045,7.58,2.55,ml,9,125,0.1824,0.05,ci,ci40327320,2022-10-28T02:26:51.040Z,"83km ESE of Maneadero, B.C., MX",earthquake,0.28,0.81,0.138,18,reviewed,ci,ci
2022-08-17T20:08:00.444Z,32.76763916,-100.6551305,7.801066081,2.752444994,mlv,16,56,0.06950795,0.2,tx,tx2022qcco,2022-10-28T02:26:49.040Z,"17 km NNE of Hermleigh, Texas",earthquake,1.292002349,3.172109946,0.197961473,8,reviewed,tx,tx
2022-08-17T17:05:10.050Z,38.5888333,-119.4588333,3.8,2.83,md,20,56,0.04792,0.1,nc,nc73769110,2022-10-28T02:26:47.040Z,"8km NNE of Walker, CA",earthquake,0.25,0.43,0.157,48,reviewed,nc,nc
2022-08-17T11:19:56.192Z,32.77679443,-100.6529869,7.752156576,3.1,ml,17,56,0.063825443,0.2,tx,tx2022qbld,2022-10-28T02:26:44.040Z,"18 km NNE of Hermleigh, Texas",earthquake,1.697447915,2.833886121,0,7,reviewed,tx,tx
2022-08-17T06:55:10.672Z,44.687,-67.6413,5,3,mb_lg,13,173,0.133,0.23,us,us6000ibip,2022-10-28T02:26:41.040Z,"3 km SE of Centerville, Maine",earthquake,1.73,1.981,0.082,39,reviewed,us,us
2022-08-17T04:21:11.340Z,36.4321667,-120.6738333,18.3,2.82,ml,76,43,0.1668,0.21,nc,nc73768945,2022-10-28T02:26:38.040Z,"2km N of New Idria, CA",earthquake,0.3,0.51,0.18,49,reviewed,nc,nc
2022-08-17T00:53:01.240Z,33.9263333,-116.7775,14.2,3.19,ml,148,16,0.0137,0.19,ci,ci40326728,2022-10-28T02:26:35.040Z,"1km NE of Cabazon, CA",earthquake,0.09,0.19,0.221,43,reviewed,ci,ci
2022-08-17T00:43:58.390Z,32.76580811,-100.6637052,6.235961914,3.803475183,mlv,24,63,0.076714848,0.2,tx,tx2022qaqd,2022-10-28T02:26:34.040Z,"17 km NNE of Hermleigh, Texas",earthquake,1.311107902,1.855035703,0.154004079,14,reviewed,tx,tx
2022-08-16T16:25:59.450Z,36.97966667,-97.493,4.75,2.71,ml,100,74,0,0.26,ok,ok2022pzzs,2022-10-28T02:26:29.040Z,"8 km WSW of Hunnewell, Kansas",earthquake,,0.5,0.19,41,reviewed,ok,ok
2022-08-16T12:48:27.523Z,44.6772,-67.6276,5,2.6,mb_lg,12,165,0.125,0.26,us,us6000ibah,2022-10-28T02:26:26.040Z,"4.7 km WNW of Jonesboro, Maine",earthquake,2.27,1.959,0.114,20,reviewed,us,us
2022-08-16T12:29:29.608Z,32.76947021,-100.6572742,6.627237956,3,ml,16,63,0.070220484,0.2,tx,tx2022pzrx,2022-10-28T02:26:25.040Z,"17 km NNE of Hermleigh, Texas",earthquake,1.145503369,1.675104681,0.1,7,reviewed,tx,tx
2022-08-16T03:23:05.116Z,39.5744,-119.0905,14.5,2.6,ml,26,97.87,0.265,0.1937,nn,nn00845098,2022-10-28T02:26:16.040Z,"14 km ESE of Fernley, Nevada",earthquake,,0.9,0.21,12,reviewed,nn,nn
2022-08-15T23:45:27.601Z,31.1826293,-103.27053,4.383422852,2.9,ml,24,42,0.004483874,0.4,tx,tx2022pysr,2022-10-28T02:26:14.040Z,"20 km WSW of Coyanosa, Texas",earthquake,0.876213205,0.865527522,0.2,19,reviewed,tx,tx
2022-08-15T23:39:34.827Z,31.64647395,-104.4005707,6.979931641,3,ml,25,63,0.088260937,0.3,tx,tx2022pysn,2022-10-28T02:26:14.040Z,"58 km S of Whites City, New Mexico",earthquake,1.18889288,1.455147569,0.1,19,reviewed,tx,tx
2022-08-15T16:52:45.780Z,40.432,-123.4543333,27.28,2.52,md,26,100,0.102,0.09,nc,nc73768410,2022-10-28T02:26:10.040Z,"27km WSW of Hayfork, CA",earthquake,0.37,0.55,0.096,38,reviewed,nc,nc
2022-08-15T13:22:16.235Z,32.7053833,-100.7130097,6.138142904,2.6,ml,19,57,0.145745726,0.3,tx,tx2022pxye,2022-10-28T02:26:08.040Z,"8 km NNE of Hermleigh, Texas",earthquake,1.789382781,2.294169101,0.1,13,reviewed,tx,tx
2022-08-15T06:18:01.803Z,31.73513088,-104.1102169,8.085375977,3.3,ml,45,52,0.067938887,0.3,tx,tx2022pxke,2022-10-28T02:26:03.040Z,"48 km W of Mentone, Texas",earthquake,0.640710818,1.069282857,0.2,39,reviewed,tx,tx
2022-08-15T03:29:46.169Z,31.73835024,-104.1096973,7.519799805,2.6,ml,25,70,0.03886682,0.2,tx,tx2022pxeq,2022-10-28T02:26:02.040Z,"48 km W of Mentone, Texas",earthquake,0.602778439,0.762508373,0.2,37,reviewed,tx,tx
2022-08-15T02:03:05.330Z,38.5756667,-119.4438333,5.29,2.57,md,20,53,0.06046,0.09,nc,nc73768225,2022-10-28T02:26:01.040Z,"8km NNE of Walker, CA",earthquake,0.27,0.43,0.261,56,reviewed,nc,nc
2022-08-15T01:54:57.850Z,36.1036667,-117.8573333,7.32,2.79,ml,45,49,0.01403,0.16,ci,ci40325536,2022-10-28T02:26:01.040Z,"10km NE of Coso Junction, CA",earthquake,0.15,0.33,0.254,26,reviewed,ci,ci
2022-08-14T22:35:37.956Z,31.73742879,-104.1102305,8.39387207,2.7,ml,25,53,0.038925853,0.3,tx,tx2022pwux,2022-10-28T02:26:00.040Z,western Texas,earthquake,0.626928054,0.840087306,0.2,46,reviewed,tx,tx
2022-08-14T17:26:07.367Z,44.2854,-115.1096,10,2.6,ml,14,65,0.88,0.68,us,us6000iaub,2022-10-28T02:25:56.040Z,"15 km WNW of Stanley, Idaho",earthquake,2.63,2.013,0.062,34,reviewed,us,us
2022-08-14T11:14:22.330Z,36.8255,-117.4605,4.64,2.61,ml,27,47,0.1863,0.22,ci,ci40325296,2022-10-28T02:25:53.040Z,"37km NW of Stovepipe Wells, CA",earthquake,0.26,1.56,0.255,8,reviewed,ci,ci
2022-08-14T09:40:03.710Z,33.1901667,-115.5221667,7.71,2.62,ml,68,48,0.0794,0.26,ci,ci40325256,2022-10-28T02:25:51.040Z,"6km S of Niland, CA",earthquake,0.21,0.43,0.198,22,reviewed,ci,ci
2022-08-14T08:35:37.230Z,40.3441667,-124.3655,15.93,2.7,md,26,207,0.05836,0.09,nc,nc73767930,2022-10-28T02:25:51.040Z,"7km WNW of Petrolia, CA",earthquake,0.56,0.21,0.128,42,reviewed,nc,nc
2022-08-13T22:19:20.710Z,33.1915,-115.5216667,7.11,2.71,ml,45,51,0.08004,0.21,ci,ci40325064,2022-10-28T02:25:46.040Z,"5km S of Niland, CA",earthquake,0.21,0.47,0.142,81,reviewed,ci,ci
2022-08-13T21:56:42.960Z,33.1938333,-115.5283333,7.29,2.97,ml,49,65,0.07501,0.24,ci,ci40325048,2022-10-28T02:25:45.040Z,"5km S of Niland, CA",earthquake,0.27,0.55,0.132,112,reviewed,ci,ci
2022-08-13T20:39:48.985Z,31.6161956,-104.2345968,7.905419922,2.9,ml,24,68,0.061219171,0.4,tx,tx2022puvp,2022-10-28T02:25:45.040Z,"53 km NW of Toyah, Texas",earthquake,1.257101359,1.66270507,0.2,30,reviewed,tx,tx
2022-08-13T18:02:31.800Z,33.194,-115.5201667,5.61,2.82,ml,48,49,0.08174,0.25,ci,ci40324944,2022-10-28T02:25:42.040Z,"5km S of Niland, CA",earthquake,0.24,0.54,0.173,134,reviewed,ci,ci
2022-08-13T13:31:22.900Z,46.13033333,-120.5,12.1,3.05,ml,27,78,0.1436,0.16,uw,uw61862977,2022-10-28T02:25:39.040Z,"21 km NW of Bickleton, Washington",earthquake,0.31,0.51,0.165497556,19,reviewed,uw,uw
2022-08-13T12:33:35.760Z,40.7575,-123.9355,22.58,3.57,mw,48,31,0.0932,0.17,nc,nc73767655,2022-10-28T02:25:38.040Z,"14km SE of Bayside, CA",earthquake,0.27,0.46,,3,reviewed,nc,nc
2022-08-13T10:16:53.260Z,34.9801667,-86.6185,13.14,2.66,md,15,57,0.6101,0.29,se,se60404562,2022-10-28T02:25:37.040Z,"6 km NW of Hazel Green, Alabama",earthquake,0.54,2.14,0.123,13,reviewed,se,se
2022-08-13T07:25:36.240Z,41.132,-123.882,28.27,3.17,ml,60,56,0.1097,0.14,nc,nc73767575,2022-10-28T02:25:35.040Z,"16km WSW of Weitchpec, CA",earthquake,0.25,0.54,0.271,24,reviewed,nc,nc
2022-08-12T22:32:20.315Z,31.66934554,-104.3816673,7.879711914,2.7,ml,44,59,0.099571702,0.3,tx,tx2022ptdv,2022-10-21T23:21:10.040Z,"56 km S of Whites City, New Mexico",earthquake,0.923468329,1.142946417,0.1,27,reviewed,tx,tx
2022-08-12T20:56:44.070Z,38.511,-119.541,3.12,2.5,md,18,56,0.04815,0.09,nc,nc73767400,2022-10-21T23:21:09.040Z,"5km W of Walker, CA",earthquake,0.18,0.54,0.25,37,reviewed,nc,nc
2022-08-12T15:32:08.077Z,31.68057231,-104.3868808,7.391259766,2.8,ml,22,53,0.097826317,0.2,tx,tx2022pspy,2022-10-21T23:21:03.040Z,"54 km S of Whites City, New Mexico",earthquake,1.2010197,1.667973833,0,7,reviewed,tx,tx
2022-08-12T10:02:25.060Z,47.86216667,-123.2571667,43.45,2.56,ml,50,28,0.1952,0.21,uw,uw61862587,2022-10-21T23:20:59.040Z,"24 km SSW of River Road, Washington",earthquake,0.31,0.65,0.159937953,43,reviewed,uw,uw
2022-08-12T08:24:05.570Z,40.285,-124.4623333,20.39,2.5,md,27,243,0.09166,0.1,nc,nc73767220,2022-10-21T23:20:55.040Z,"16km WSW of Petrolia, CA",earthquake,0.43,0.28,0.177,53,reviewed,nc,nc
2022-08-12T07:04:54.455Z,32.41973877,-101.591916,5.844685872,3.4,ml,23,57,0.051972959,0.2,tx,tx2022przf,2022-10-21T23:20:53.040Z,"16 km SE of Ackerly, Texas",earthquake,1.38494926,1.419475029,0,6,reviewed,tx,tx
2022-08-12T05:22:17.210Z,38.5808333,-119.4516667,5.16,2.87,md,20,53,0.05369,0.08,nc,nc73767170,2022-10-21T23:20:51.040Z,"8km NNE of Walker, CA",earthquake,0.26,0.4,0.133,72,reviewed,nc,nc
2022-08-12T03:37:05.020Z,38.5876667,-119.4523333,5.2,3.45,ml,23,55,0.05295,0.09,nc,nc73767145,2022-10-21T23:20:48.040Z,"8km NNE of Walker, CA",earthquake,0.22,0.48,0.193,122,reviewed,nc,nc
2022-08-12T03:35:36.244Z,31.68251678,-104.5053413,6.877099609,2.9,ml,37,79,0.014474902,0.3,tx,tx2022prsh,2022-10-21T23:20:48.040Z,"56 km SSW of Whites City, New Mexico",earthquake,1.642819985,1.355395222,0.2,37,reviewed,tx,tx
2022-08-12T02:46:04.300Z,34.4333333,-116.4911667,8.15,2.8,ml,60,50,0.1207,0.1,ci,ci40323896,2022-10-21T23:20:47.040Z,"36km N of Yucca Valley, CA",earthquake,0.14,0.47,0.148,25,reviewed,ci,ci
2022-08-12T02:06:05.650Z,38.5881667,-119.459,5.26,2.93,ml,21,55,0.04775,0.09,nc,nc73767120,2022-10-21T23:20:45.040Z,"8km NNE of Walker, CA",earthquake,0.22,0.44,0.323,31,reviewed,nc,nc
2022-08-11T23:09:05.053Z,44.7073,-67.624,6.204,2.8,mb_lg,12,163,0.119,0.23,us,us6000ia24,2022-10-21T23:20:40.040Z,"4 km E of Centerville, Maine",earthquake,2.33,5.024,0.084,37,reviewed,us,us
2022-08-11T20:31:52.027Z,44.1345,-105.4328,0,3.1,ml,20,74,1.006,1.2,us,us6000ia14,2022-10-21T23:20:38.040Z,"10 km SSE of Antelope Valley-Crestview, Wyoming",mining explosion,5.64,1.786,0.046,62,reviewed,us,us
2022-08-11T17:12:57.710Z,38.586,-119.4498333,5.23,3.49,ml,22,60,0.05488,0.09,nc,nc73766880,2022-10-21T23:20:36.040Z,"8km NNE of Walker, CA",earthquake,0.22,0.46,0.183,121,reviewed,nc,nc
2022-08-11T11:29:11.457Z,44.6943,-67.6224,4.045,2.8,mb_lg,13,164,0.508,0.36,us,us6000i9x7,2022-10-21T23:20:32.040Z,Maine,earthquake,2.74,7.146,0.092,31,reviewed,us,us
2022-08-11T07:37:15.846Z,49.0129,-67.995,10.501,3,mb_lg,22,113,0.696,0.25,us,us6000i9wg,2022-10-21T23:20:28.040Z,"25 km SSE of Baie-Comeau, Canada",earthquake,5.23,8.536,0.106,23,reviewed,us,us
2022-08-11T07:17:16.599Z,31.68330721,-104.4253993,6.645727539,4.5,ml,53,49,0.065918723,0.2,tx,tx2022pqec,2022-10-21T23:20:28.040Z,"54 km S of Whites City, New Mexico",earthquake,0.859389771,0.969251097,0.1,28,reviewed,tx,tx
2022-08-11T05:13:18.310Z,40.483,-124.7926667,20.39,2.7,md,73,224,0.3473,0.17,nc,nc73766710,2022-10-21T23:20:26.040Z,"46km WSW of Ferndale, CA",earthquake,0.59,0.83,0.229,58,reviewed,nc,nc
2022-08-11T05:11:35.778Z,27.742,-111.6657,10,3.8,mb,34,133,0.662,0.7,us,us6000i9vm,2022-10-21T23:20:25.040Z,"65 km WSW of San Carlos, Mexico",earthquake,5.84,2.004,0.179,8,reviewed,us,us
2022-08-11T03:01:31.724Z,43.7321,-111.0989,2.955,2.7,ml,29,54,0.108,0.42,us,us6000i9v2,2022-10-21T23:20:23.040Z,"1 km NE of Driggs, Idaho",earthquake,2.09,5.001,0.051,50,reviewed,us,us
2022-08-10T23:41:53.460Z,31.68194653,-104.4226948,6.697143555,3.1,ml,36,50,0.067886768,0.3,tx,tx2022pppc,2022-10-21T23:20:19.040Z,"54 km S of Whites City, New Mexico",earthquake,0.960071381,1.05168012,0.1,24,reviewed,tx,tx
2022-08-10T19:03:55.320Z,31.9225,-117.2573333,19.11,3.57,ml,26,265,0.5072,0.2,ci,ci40079375,2022-10-21T23:20:16.040Z,"46km SW of Primo Tapia, B.C., MX",earthquake,0.47,0.69,0.201,13,reviewed,ci,ci
2022-08-10T15:41:57.940Z,38.5856667,-119.4596667,3.53,2.52,md,17,55,0.04718,0.09,nc,nc73766330,2022-10-21T23:20:12.040Z,"8km NNE of Walker, CA",earthquake,0.29,0.5,0.173,36,reviewed,nc,nc
2022-08-10T14:37:55.660Z,31.72720604,-104.5521182,6.671435547,2.9,ml,34,84,0.041199023,0.2,tx,tx2022poxd,2022-10-21T23:20:11.040Z,"52 km SSW of Whites City, New Mexico",earthquake,1.709581764,1.030820198,0.1,7,reviewed,tx,tx
2022-08-10T14:20:22.092Z,44.0568,-105.3876,0,2.6,ml,12,101,0.976,0.37,us,us6000i9pi,2022-10-21T23:20:11.040Z,"19 km SSE of Antelope Valley-Crestview, Wyoming",mining explosion,3.71,1.657,0.066,30,reviewed,us,us
2022-08-10T11:14:22.201Z,38.2514,-118.363,10.8,2.5,ml,20,60.47,0.112,0.1141,nn,nn00844673,2022-10-21T23:20:09.040Z,"27 km SW of Mina, Nevada",earthquake,,1.2,0.26,10,reviewed,nn,nn
2022-08-10T04:36:50.850Z,35.6531667,-117.496,9.09,2.57,ml,37,70,0.1352,0.14,ci,ci40078807,2022-10-21T23:20:01.040Z,"15km SSW of Searles Valley, CA",earthquake,0.15,0.51,0.121,110,reviewed,ci,ci
2022-08-10T03:55:12.407Z,31.6714,-104.4573,5,2.7,ml,46,58,0.037,0.44,us,us6000i9ly,2022-10-21T23:20:00.040Z,"56 km S of Whites City, New Mexico",earthquake,1.16,1.558,0.091,56,reviewed,us,us
2022-08-10T03:55:12.384Z,31.68286995,-104.4558137,6.671435547,2.931432504,mlv,43,55,0.040903201,0.3,tx,tx2022pobw,2022-08-10T08:24:50.138Z,"55 km S of Whites City, New Mexico",earthquake,1.123330196,1.177299252,0.164572086,31,reviewed,tx,tx
2022-08-10T02:38:27.850Z,36.5558333,-121.1313333,9.11,2.65,md,51,64,0.02667,0.15,nc,nc73766140,2022-10-21T23:19:58.040Z,"3km NNE of Pinnacles, CA",earthquake,0.21,0.38,0.149,62,reviewed,nc,nc
2022-08-09T23:26:46.360Z,44.3,-115.0939,13.284,2.6,ml,24,65,0.886,0.68,us,us6000i9jl,2022-10-21T23:19:56.040Z,"15 km NW of Stanley, Idaho",earthquake,2.52,8.523,0.041,78,reviewed,us,us
2022-08-09T20:07:56.847Z,31.67585811,-104.4051424,7.802587891,2.8,ml,31,56,0.081846261,0.3,tx,tx2022pnmn,2022-10-21T23:19:54.040Z,"55 km S of Whites City, New Mexico",earthquake,1.153785936,1.260142057,0.1,21,reviewed,tx,tx
2022-08-09T16:09:58.290Z,31.66095032,-104.3646384,7.545507812,2.7,ml,19,69,0.085699248,0.2,tx,tx2022pner,2022-10-21T23:19:48.040Z,"57 km S of Whites City, New Mexico",earthquake,1.045428227,1.241390584,0.2,12,reviewed,tx,tx
2022-08-09T12:02:28.265Z,32.4206543,-101.7344703,9.684082031,2.662551067,mlv,17,56,0.109003361,0.2,tx,tx2022pmwn,2022-10-21T23:19:42.040Z,"11 km S of Ackerly, Texas",earthquake,1.434572817,2.390432326,0.142670976,13,reviewed,tx,tx
2022-08-09T08:49:14.400Z,38.5818333,-119.4626667,5.2,2.54,md,18,124,0.04501,0.04,nc,nc73765870,2022-10-21T23:19:39.040Z,"8km NNE of Walker, CA",earthquake,0.28,0.34,0.282,61,reviewed,nc,nc
